dataset,k,ks,order,scaling,metric,mean,std
house_sales,4,248,2,learned,r2,0.8739532246222004,0.006207216750841305
house_sales,4,248,2,no_scaling,r2,0.819589040216519,0.007940380236208647
house_sales,4,249,1,learned,r2,0.8741085067369723,0.007990038364199006
house_sales,4,249,1,no_scaling,r2,0.8196294199386822,0.007845423576021773
house_sales,4,249,2,learned,r2,0.873322485056091,0.00892304509972038
house_sales,4,249,2,no_scaling,r2,0.8196294011330941,0.00784544136574679
house_sales,4,258,1,learned,r2,0.8748118962737179,0.006857802047656288
house_sales,4,258,1,no_scaling,r2,0.8195206376772115,0.007893848533043967
house_sales,4,258,2,learned,r2,0.8737986562814806,0.007594767437509819
house_sales,4,258,2,no_scaling,r2,0.819520644489964,0.007893828290638815
house_sales,10,248,1,learned,r2,0.8797667341356604,0.007503731249931678
sulfur,3,22,1,learned,r2,0.8663327137662543,0.07686406570251048
sulfur,3,22,1,no_scaling,r2,0.8756397700520282,0.03738449516206392
sulfur,3,22,2,learned,r2,0.8566482156470947,0.0681981244319819
sulfur,3,22,2,no_scaling,r2,0.8756397901187268,0.037384438367492515
sulfur,3,23,1,learned,r2,0.87467299825389,0.031239893553199487
sulfur,3,23,1,no_scaling,r2,0.8743998071382981,0.03798869224794433
sulfur,3,23,2,learned,r2,0.8741785249882019,0.03369616496037279
sulfur,3,23,2,no_scaling,r2,0.874399699604823,0.0379884894097203
sulfur,3,26,1,learned,r2,0.863258468931936,0.08482808920142187
sulfur,3,26,1,no_scaling,r2,0.8797856202194666,0.03539240464196412
sulfur,3,26,2,learned,r2,0.8596689273555869,0.06873274045922474
sulfur,3,26,2,no_scaling,r2,0.8797856602345938,0.035392348595248306
sulfur,3,27,1,learned,r2,0.8779140018355658,0.030920534907198118
sulfur,3,27,1,no_scaling,r2,0.8823366436587511,0.03469489609692199
sulfur,3,27,2,learned,r2,0.877189185398804,0.029166239048627713
sulfur,3,27,2,no_scaling,r2,0.8823366617791288,0.03469489088784191
sulfur,3,32,1,learned,r2,0.8699436938173637,0.0724666113642047
sulfur,3,32,1,no_scaling,r2,0.884128731188558,0.038142121928283056
sulfur,3,32,2,learned,r2,0.8553821359953003,0.07765375911376123
sulfur,3,32,2,no_scaling,r2,0.8841287148268838,0.038142124337239125
sulfur,3,44,1,learned,r2,0.8854688829875912,0.05081322291077147
sulfur,3,44,1,no_scaling,r2,0.8888054256100639,0.049684605276815993
sulfur,3,44,2,learned,r2,0.8798904200026554,0.04830513092673145
sulfur,3,44,2,no_scaling,r2,0.8888053453252484,0.04968487021941962
sulfur,3,53,1,learned,r2,0.8715420026311541,0.05241907480151712
sulfur,3,53,1,no_scaling,r2,0.8847658994335876,0.055223425047035514
sulfur,3,53,2,learned,r2,0.8845175917146229,0.0551860652426249
sulfur,3,53,2,no_scaling,r2,0.8847659628476057,0.05522326960035105
sulfur,3,58,1,learned,r2,0.8676918638342391,0.0785675965924832
sulfur,3,58,1,no_scaling,r2,0.88318579921579,0.05791510331371348
sulfur,3,58,2,learned,r2,0.881511474859748,0.05794269994078661
sulfur,3,58,2,no_scaling,r2,0.883185782516032,0.05791507720400789
sulfur,3,60,1,learned,r2,0.866215905588217,0.07721586553813103
sulfur,3,60,1,no_scaling,r2,0.8820473114454586,0.05853497151763256
sulfur,3,60,2,learned,r2,0.8742789699427396,0.058946688857302455
sulfur,3,60,2,no_scaling,r2,0.882047368514303,0.058534841585763935
sulfur,3,61,1,learned,r2,0.8784587461531196,0.05800383600177322
sulfur,3,61,1,no_scaling,r2,0.8819215581485771,0.05867790496507128
sulfur,3,61,2,learned,r2,0.8838159871781238,0.059273993967576835
sulfur,3,61,2,no_scaling,r2,0.8819216612553934,0.05867766662808037
sulfur,3,69,1,learned,r2,0.8742057313409759,0.060465545532480396
sulfur,3,69,1,no_scaling,r2,0.8804842384606542,0.06179772285396092
sulfur,3,69,2,learned,r2,0.8784366881567764,0.06255156752138981
sulfur,3,69,2,no_scaling,r2,0.880484254099519,0.061797641467506104
sulfur,3,77,1,learned,r2,0.8734983489554029,0.06193833475087913
sulfur,3,77,1,no_scaling,r2,0.8792595248415843,0.06240671564578273
sulfur,3,77,2,learned,r2,0.8699124513125657,0.08405933028321944
sulfur,3,77,2,no_scaling,r2,0.8792595751489971,0.06240661406462135
sulfur,3,79,1,learned,r2,0.8688382624036425,0.0641896352600564
sulfur,3,79,1,no_scaling,r2,0.8781355373517398,0.06472626094073977
sulfur,3,79,2,learned,r2,0.8791002375861041,0.06526365849733606
sulfur,3,79,2,no_scaling,r2,0.8781355345011075,0.06472628908678653
sulfur,3,90,1,learned,r2,0.8767165731319084,0.06577884449934863
sulfur,3,90,1,no_scaling,r2,0.8766329894678069,0.0655055482292351
sulfur,3,90,2,learned,r2,0.8718163337062471,0.0687855153643292
sulfur,3,90,2,no_scaling,r2,0.8766329612976149,0.06550556564242206
sulfur,3,93,1,learned,r2,0.8718935702588286,0.06514752882996151
sulfur,3,93,1,no_scaling,r2,0.8764114432633437,0.0656400350784411
sulfur,3,93,2,learned,r2,0.8628087687483186,0.08735602770693836
sulfur,3,93,2,no_scaling,r2,0.8764114799892475,0.06563999802611782
sulfur,3,95,1,learned,r2,0.8686522327664988,0.08726652399788423
sulfur,3,95,1,no_scaling,r2,0.8760699336336286,0.06564565087984808
sulfur,3,95,2,learned,r2,0.8704370244148407,0.06899941602005753
sulfur,3,95,2,no_scaling,r2,0.8760699914866006,0.06564565832488646
sulfur,3,100,1,learned,r2,0.8708782461050089,0.06537299000880711
sulfur,3,100,1,no_scaling,r2,0.8757508645990593,0.06578463815140188
sulfur,3,100,2,learned,r2,0.8666167299803227,0.08710932387721859
sulfur,3,100,2,no_scaling,r2,0.8757508488152814,0.06578472352609617
sulfur,3,102,1,learned,r2,0.8648403944817294,0.08541768618422863
sulfur,3,102,1,no_scaling,r2,0.8752946341882104,0.06773838692984042
sulfur,3,102,2,learned,r2,0.8613677850601912,0.08781540799289278
sulfur,3,102,2,no_scaling,r2,0.8752946162728262,0.06773839653733608
sulfur,3,103,1,learned,r2,0.8765511626496492,0.06804069362484376
sulfur,3,103,1,no_scaling,r2,0.8756479156777542,0.06771764223516069
sulfur,3,103,2,learned,r2,0.860345433247198,0.08886485631304514
sulfur,3,103,2,no_scaling,r2,0.8756478864141666,0.06771756399444392
sulfur,3,105,1,learned,r2,0.8758756799604024,0.0675609255334732
sulfur,3,105,1,no_scaling,r2,0.8758279606837853,0.06768241404782203
sulfur,3,105,2,learned,r2,0.8716615628473885,0.06495647036208237
sulfur,3,105,2,no_scaling,r2,0.8758279672823959,0.06768237919809969
sulfur,4,22,1,learned,r2,0.8559121966178971,0.07216281481991114
sulfur,4,22,1,no_scaling,r2,0.8643687762951593,0.03669478128329589
sulfur,4,22,2,learned,r2,0.8606184795868496,0.037859587063638275
sulfur,4,22,2,no_scaling,r2,0.8643688080209639,0.03669475501669684
sulfur,4,23,1,learned,r2,0.8607376710750737,0.037485037338583944
sulfur,4,23,1,no_scaling,r2,0.864165429761169,0.03832016143404563
sulfur,4,23,2,learned,r2,0.8514535570909848,0.07326501290786161
sulfur,4,23,2,no_scaling,r2,0.8641653699611733,0.038320086166046215
sulfur,4,26,1,learned,r2,0.8713709629118608,0.03804143906018719
sulfur,4,26,1,no_scaling,r2,0.8690662734610017,0.03797659979607833
sulfur,4,26,2,learned,r2,0.8552636481558352,0.07226126390664844
sulfur,4,26,2,no_scaling,r2,0.8690663012995952,0.037976534497232754
sulfur,4,27,1,learned,r2,0.8593077233028076,0.07518065921813245
sulfur,4,27,1,no_scaling,r2,0.8699563403664066,0.038696748901727085
sulfur,4,27,2,learned,r2,0.8733028830600101,0.03760433054246652
sulfur,4,27,2,no_scaling,r2,0.8699563556853445,0.03869675828797797
sulfur,4,32,1,learned,r2,0.8522529884369752,0.07985725721227672
sulfur,4,32,1,no_scaling,r2,0.874217152961594,0.04248673954606763
sulfur,4,32,2,learned,r2,0.8626839444618384,0.07272890382642651
sulfur,4,32,2,no_scaling,r2,0.8742171194727353,0.042486732500702805
sulfur,4,44,1,learned,r2,0.8694170824939877,0.08253108849385883
sulfur,4,44,1,no_scaling,r2,0.8790969669710584,0.05717899133287285
sulfur,4,44,2,learned,r2,0.8741547028185039,0.0556867691251484
sulfur,4,44,2,no_scaling,r2,0.8790969040741482,0.057179218576961
sulfur,4,53,1,learned,r2,0.8706354109077059,0.06201291958818372
sulfur,4,53,1,no_scaling,r2,0.8740291320410778,0.06208773850769858
sulfur,4,53,2,learned,r2,0.8644536340397112,0.08104291381523321
sulfur,4,53,2,no_scaling,r2,0.8740291884667272,0.062087588889202676
sulfur,4,58,1,learned,r2,0.8719987713938986,0.06368179189502414
sulfur,4,58,1,no_scaling,r2,0.8727891990180195,0.06389437936727435
sulfur,4,58,2,learned,r2,0.8727891976737776,0.06389437002151059
sulfur,4,58,2,no_scaling,r2,0.8727891976737776,0.06389437002151059
sulfur,4,60,1,learned,r2,0.8689997345167516,0.06345885466059514
sulfur,4,60,1,no_scaling,r2,0.8721003928446786,0.06419146850404724
sulfur,4,60,2,learned,r2,0.8659321099107226,0.07903578493456911
sulfur,4,60,2,no_scaling,r2,0.872100439851765,0.06419136435853476
sulfur,4,61,1,learned,r2,0.8676582828519666,0.0645588583870643
sulfur,4,61,1,no_scaling,r2,0.8718490760639493,0.0646842092169299
sulfur,4,61,2,learned,r2,0.8659619273826153,0.06406839965476749
sulfur,4,61,2,no_scaling,r2,0.8718491624292295,0.06468400564832431
sulfur,4,69,1,learned,r2,0.8662200349549872,0.06753342810649149
sulfur,4,69,1,no_scaling,r2,0.8694555489928615,0.06863080548459603
sulfur,4,69,2,learned,r2,0.8669036473176417,0.08205398682240651
sulfur,4,69,2,no_scaling,r2,0.86945554854766,0.06863073768606359
sulfur,4,77,1,learned,r2,0.8696786437530344,0.0695529561986552
sulfur,4,77,1,no_scaling,r2,0.8680798558820328,0.06890789557597654
sulfur,4,77,2,learned,r2,0.8694862038658199,0.0712957721444689
sulfur,4,77,2,no_scaling,r2,0.8680799022399814,0.06890781123454885
sulfur,4,79,1,learned,r2,0.8683823986609298,0.07007978316554117
sulfur,4,79,1,no_scaling,r2,0.8675766273625701,0.06999236616760181
sulfur,4,79,2,learned,r2,0.8630547674116462,0.07030214527779431
sulfur,4,79,2,no_scaling,r2,0.8675766281132657,0.06999239033430563
sulfur,4,90,1,learned,r2,0.8548776050710956,0.08573939983412111
sulfur,4,90,1,no_scaling,r2,0.8659934343011214,0.0700819748974335
sulfur,4,90,2,learned,r2,0.8646430150671645,0.07248036744208909
sulfur,4,90,2,no_scaling,r2,0.8659934010872847,0.07008198393617836
sulfur,4,93,1,learned,r2,0.8637903668996166,0.07080312828523659
sulfur,4,93,1,no_scaling,r2,0.8655998222801957,0.07035593908294159
sulfur,4,93,2,learned,r2,0.8631631396047869,0.0701164602182162
sulfur,4,93,2,no_scaling,r2,0.8655998580938551,0.07035592569381158
sulfur,4,95,1,learned,r2,0.8586440096827218,0.08556678071873633
sulfur,4,95,1,no_scaling,r2,0.8654921315951825,0.0698047173415369
sulfur,4,95,2,learned,r2,0.8674168279689235,0.07100289549583017
sulfur,4,95,2,no_scaling,r2,0.8654921775546656,0.06980472091299049
sulfur,4,100,1,learned,r2,0.8555052361497418,0.08654567192148585
sulfur,4,100,1,no_scaling,r2,0.8653960569524533,0.0693724197985232
sulfur,4,100,2,learned,r2,0.8594723465869107,0.08745194632318977
sulfur,4,100,2,no_scaling,r2,0.8653960441293845,0.06937247784826514
sulfur,4,102,1,learned,r2,0.8557667199305898,0.08726615543597183
sulfur,4,102,1,no_scaling,r2,0.864996917690644,0.07080759706886311
sulfur,4,102,2,learned,r2,0.8616119424217293,0.07599594044845166
sulfur,4,102,2,no_scaling,r2,0.8649969046203172,0.07080759862279179
sulfur,4,103,1,learned,r2,0.8546689356697478,0.09033589182779879
sulfur,4,103,1,no_scaling,r2,0.8650930879335554,0.07073769261632026
sulfur,4,103,2,learned,r2,0.8599904821298278,0.0841640249256686
sulfur,4,103,2,no_scaling,r2,0.8650930753472613,0.07073764452288889
sulfur,4,105,1,learned,r2,0.859512180544562,0.07087282149940599
sulfur,4,105,1,no_scaling,r2,0.8652606501913075,0.07094074231525438
sulfur,4,105,2,learned,r2,0.858518996740919,0.07636771599562146
sulfur,4,105,2,no_scaling,r2,0.8652606534443077,0.0709407225213015
sulfur,2,44,1,learned,r2,0.9004266602935243,0.0383261278819296
pol,3,62,1,learned,r2,0.7289000510874267,0.08314716051180517
pol,3,62,1,no_scaling,r2,0.7504749351191787,0.10095007773871191
pol,3,62,2,learned,r2,0.6389823314789783,0.1271695655533016
pol,3,62,2,no_scaling,r2,0.61750012604387,0.2128646023265985
pol,3,65,1,learned,r2,0.7633436287993508,0.0687445497142967
pol,3,65,1,no_scaling,r2,0.7920504569015268,0.03934807330788645
pol,3,65,2,learned,r2,0.6216797971771141,0.1473717008059797
pol,3,65,2,no_scaling,r2,0.6735579647675078,0.14855180930358425
pol,3,66,1,learned,r2,0.7628239676058322,0.04204007785131323
pol,3,66,1,no_scaling,r2,0.7808647953992771,0.028276205472369094
pol,3,66,2,learned,r2,0.6525379128587158,0.13972666482154134
pol,3,66,2,no_scaling,r2,0.6688777622393411,0.14422677280644075
pol,3,94,1,learned,r2,0.8036276394092916,0.049845506196610344
pol,3,94,1,no_scaling,r2,0.8354501770622672,0.02751048051591407
pol,3,94,2,learned,r2,0.74721127924127,0.10089365513834908
pol,3,94,2,no_scaling,r2,0.7525792001103826,0.10126971220399218
pol,3,97,1,learned,r2,0.8081790209478639,0.05001129696744156
pol,3,97,1,no_scaling,r2,0.8113430424391306,0.08429016630926886
pol,3,97,2,learned,r2,0.7690020771289383,0.06637031869793757
pol,3,97,2,no_scaling,r2,0.7272810030021578,0.15112341886140243
pol,3,102,1,learned,r2,0.807927399753385,0.07282634317301458
pol,3,102,1,no_scaling,r2,0.8213929339479398,0.07907542258055421
pol,3,102,2,learned,r2,0.7714315787722671,0.055670653453639585
pol,3,102,2,no_scaling,r2,0.7590139372195608,0.12278566856255742
pol,3,121,1,learned,r2,0.8515261819451497,0.03198503831192719
pol,3,121,1,no_scaling,r2,0.8569613681022519,0.03299296794053402
pol,3,121,2,learned,r2,0.8168628836619867,0.04126370478157208
pol,3,121,2,no_scaling,r2,0.821200235324216,0.048999424495127265
pol,3,161,1,learned,r2,0.8387447511482258,0.03776182898401945
pol,3,161,1,no_scaling,r2,0.8614175067720817,0.031009222840773294
pol,3,161,2,learned,r2,0.8452490256959772,0.0205504975922832
pol,3,161,2,no_scaling,r2,0.8449512431328557,0.035778313040949306
pol,3,164,1,learned,r2,0.8504551367037688,0.03222933296857634
pol,3,164,1,no_scaling,r2,0.8615469079301488,0.030051485217694154
pol,3,164,2,learned,r2,0.827159688149289,0.04439104065458369
pol,3,164,2,no_scaling,r2,0.8498366468549866,0.03357847260430618
pol,3,169,1,learned,r2,0.8558083288545602,0.03140737881498878
pol,3,169,1,no_scaling,r2,0.8659622396246487,0.025388305220379107
pol,3,169,2,learned,r2,0.8485444659668658,0.034667428699369666
pol,3,169,2,no_scaling,r2,0.8473618093781388,0.03531540248603404
pol,3,175,1,learned,r2,0.84851400981123,0.05284503385821944
pol,3,175,1,no_scaling,r2,0.8646914633666161,0.026432990762970184
pol,3,175,2,learned,r2,0.8431382525551653,0.033300566230297875
pol,3,175,2,no_scaling,r2,0.8483957576287675,0.03284760427574693
pol,3,190,1,learned,r2,0.8622548558917842,0.036411641941370504
pol,3,190,1,no_scaling,r2,0.8761419029714463,0.02362875894400163
pol,3,190,2,learned,r2,0.8552771904334444,0.028715501036537066
pol,3,190,2,no_scaling,r2,0.8596675433665618,0.0321969029742959
pol,3,266,1,learned,r2,0.8718662104830857,0.020624135948628535
pol,3,266,1,no_scaling,r2,0.886898175074475,0.013284200497425337
pol,3,266,2,learned,r2,0.8665175137154651,0.018248293025028346
pol,3,266,2,no_scaling,r2,0.8810448128051407,0.012901387337370174
pol,3,308,1,learned,r2,0.8771594381984646,0.020200731175531925
pol,3,308,1,no_scaling,r2,0.887269196413324,0.012243536202336232
pol,3,308,2,learned,r2,0.8747938981666799,0.02013998075801291
pol,3,308,2,no_scaling,r2,0.8833697502482373,0.012875200001568709
pol,3,329,1,learned,r2,0.8672878425459748,0.02185045223222915
pol,3,329,1,no_scaling,r2,0.8868405877168033,0.012696762487362226
pol,3,329,2,learned,r2,0.8695867128869892,0.019211166932689466
pol,3,329,2,no_scaling,r2,0.8816350603579322,0.014122631299961467
pol,3,352,1,learned,r2,0.8845150979644012,0.015162388099226314
pol,3,352,1,no_scaling,r2,0.886869587087346,0.011775389391379858
pol,3,352,2,learned,r2,0.877154067908909,0.021256079587096244
pol,3,352,2,no_scaling,r2,0.8815653296854847,0.013833090481544384
pol,3,358,1,learned,r2,0.8769093411633635,0.019494185474331266
pol,3,358,1,no_scaling,r2,0.8866842860637869,0.011922713095621856
pol,3,358,2,learned,r2,0.8782520155777631,0.016634041373694782
pol,3,358,2,no_scaling,r2,0.8814639987196313,0.013493830057793763
pol,3,396,1,learned,r2,0.8693351874121736,0.014663853908108804
pol,3,396,1,no_scaling,r2,0.886070436191487,0.012270378569119375
pol,3,396,2,learned,r2,0.8640487869322719,0.019389223262147374
pol,3,396,2,no_scaling,r2,0.8821076399986172,0.012376200734886756
pol,3,427,1,learned,r2,0.8818965574319855,0.011124241672785593
pol,3,427,1,no_scaling,r2,0.8847762338358182,0.012564862057382333
pol,3,427,2,learned,r2,0.8725539455882269,0.026643690383848985
pol,3,427,2,no_scaling,r2,0.8808682227409095,0.012967442098841488
pol,3,429,1,learned,r2,0.8732439126661177,0.017992220835439634
pol,3,429,1,no_scaling,r2,0.8845652619850188,0.012178774134642991
pol,3,429,2,learned,r2,0.8746716677471099,0.015411629058864005
pol,3,429,2,no_scaling,r2,0.8802686778548745,0.012970222846725658
pol,4,62,1,learned,r2,0.7331341153982676,0.10373520623341556
pol,4,62,1,no_scaling,r2,0.7646301544914653,0.09466994639446741
pol,4,62,2,learned,r2,0.5703259804108587,0.21464746523972225
pol,4,62,2,no_scaling,r2,0.6507477112781878,0.22259118195255892
pol,4,65,1,learned,r2,0.7820798465949599,0.05496205077508552
pol,4,65,1,no_scaling,r2,0.7863508798515249,0.06811904350290669
pol,4,65,2,learned,r2,0.7269597977144413,0.11304167882499826
pol,4,65,2,no_scaling,r2,0.6833047937316397,0.1851822235574129
pol,4,66,1,learned,r2,0.7862221406373535,0.025903432617684182
pol,4,66,1,no_scaling,r2,0.7832711229298313,0.06284118943875054
pol,4,66,2,learned,r2,0.7171998124275893,0.10469325657021308
pol,4,66,2,no_scaling,r2,0.6812499258685566,0.178489848912109
pol,4,94,1,learned,r2,0.8193643771534755,0.03538005752898804
pol,4,94,1,no_scaling,r2,0.8425726346857726,0.028930821355964715
pol,4,94,2,learned,r2,0.7300792764948054,0.1028827009607921
pol,4,94,2,no_scaling,r2,0.7576655930318259,0.10886086218767291
pol,4,97,1,learned,r2,0.8086851739962316,0.06221523523313579
pol,4,97,1,no_scaling,r2,0.8274519415448196,0.06200230975466856
pol,4,97,2,learned,r2,0.7647075513972894,0.07825781784817677
pol,4,97,2,no_scaling,r2,0.7445527083538871,0.1356189413745247
pol,4,102,1,learned,r2,0.8052946328561351,0.055831574592511764
pol,4,102,1,no_scaling,r2,0.8272963807825555,0.06602956860813089
pol,4,102,2,learned,r2,0.7447450066812741,0.13728932482135775
pol,4,102,2,no_scaling,r2,0.7603887510082564,0.12235018353012844
pol,4,121,1,learned,r2,0.8454088159075633,0.03932339802790107
pol,4,121,1,no_scaling,r2,0.8537855487534518,0.037607327252004503
pol,4,121,2,learned,r2,0.8069962492396965,0.06654236963845547
pol,4,121,2,no_scaling,r2,0.8135663370881042,0.06845501984636576
pol,4,161,1,learned,r2,0.8563806605130386,0.03524052814561079
pol,4,161,1,no_scaling,r2,0.8647551164185533,0.030072635134101505
pol,4,161,2,learned,r2,0.836351763961759,0.032120279986725925
pol,4,161,2,no_scaling,r2,0.8508536260302538,0.037048924277273215
pol,4,164,1,learned,r2,0.8533095468857488,0.037453153003489545
pol,4,164,1,no_scaling,r2,0.8650733338900937,0.02945691662997507
pol,4,164,2,learned,r2,0.8418143131570712,0.04059123809184944
pol,4,164,2,no_scaling,r2,0.8545365124151509,0.03482722587662707
pol,4,169,1,learned,r2,0.8583225556344587,0.02087028233553945
pol,4,169,1,no_scaling,r2,0.8675844094057495,0.02716193807117029
pol,4,169,2,learned,r2,0.8458184949011622,0.027843081499834967
pol,4,169,2,no_scaling,r2,0.8519781606903433,0.03512865086054315
pol,4,175,1,learned,r2,0.8563736483313867,0.017979494508973497
pol,4,175,1,no_scaling,r2,0.8672545655500647,0.027602154336704904
pol,4,175,2,learned,r2,0.8431329373329483,0.04426887840482684
pol,4,175,2,no_scaling,r2,0.853418525500412,0.03482027480122296
pol,4,190,1,learned,r2,0.8629192891261799,0.015934686225079375
pol,4,190,1,no_scaling,r2,0.875214900126904,0.023938406720971812
pol,4,190,2,learned,r2,0.8448928699763867,0.03735355545941518
pol,4,190,2,no_scaling,r2,0.8625786741022688,0.028633170181839657
pol,4,266,1,learned,r2,0.8796882156497325,0.017186257046386075
pol,4,266,1,no_scaling,r2,0.8843636757417667,0.01385010693646928
pol,4,266,2,learned,r2,0.8726451852705385,0.020461360213278126
pol,4,266,2,no_scaling,r2,0.8798221991740209,0.01416855949669435
pol,4,308,1,learned,r2,0.8681032779994007,0.015728768970000605
pol,4,308,1,no_scaling,r2,0.8848677103124396,0.012789285491102177
pol,4,308,2,learned,r2,0.8774841443140149,0.015681522851744612
pol,4,308,2,no_scaling,r2,0.8817437381939447,0.012910887885523348
pol,4,329,1,learned,r2,0.881862405960607,0.01674974699597688
pol,4,329,1,no_scaling,r2,0.8842436393180584,0.013535709961308347
pol,4,329,2,learned,r2,0.8737162973170488,0.017770768624284672
pol,4,329,2,no_scaling,r2,0.8804811411921161,0.014066525502060412
pol,4,352,1,learned,r2,0.8786933085808715,0.017442947583877308
pol,4,352,1,no_scaling,r2,0.8843147672919454,0.012465795338697133
pol,4,352,2,learned,r2,0.8748609335433235,0.015269151698224646
pol,4,352,2,no_scaling,r2,0.8801926799896973,0.013777294475155608
pol,4,358,1,learned,r2,0.8715250034285387,0.015898745990783995
pol,4,358,1,no_scaling,r2,0.8842477318941283,0.01265122290371663
pol,4,358,2,learned,r2,0.8721125984275403,0.0216839721831178
pol,4,358,2,no_scaling,r2,0.8801342490680615,0.013680715940384296
pol,4,396,1,learned,r2,0.8824772582198177,0.01289780608670201
pol,4,396,1,no_scaling,r2,0.8840508451008982,0.013215989847231272
pol,4,396,2,learned,r2,0.875218068026206,0.011612918119747535
pol,4,396,2,no_scaling,r2,0.880861043677162,0.01306196942914964
pol,4,427,1,learned,r2,0.866047544298608,0.020573069889917143
pol,4,427,1,no_scaling,r2,0.8834012151468233,0.012656885997616281
pol,4,427,2,learned,r2,0.8732159557983286,0.023403762774279337
pol,4,427,2,no_scaling,r2,0.8801318705535943,0.012948746539786001
pol,4,429,1,learned,r2,0.8718075981179872,0.012781800006119665
pol,4,429,1,no_scaling,r2,0.8832830158079641,0.0122945883164269
pol,4,429,2,learned,r2,0.8710688266482223,0.012902270912801864
pol,4,429,2,no_scaling,r2,0.879772888891751,0.012849669815512225
pol,5,396,1,learned,r2,0.8814934448474181,0.011674371654915945
ailerons,10,591,1,learned,r2,0.8431024313549391,0.010679583624247995
medical_charges,3,6,1,learned,r2,0.948575840340579,0.010441095928656182
medical_charges,3,6,1,no_scaling,r2,0.9395588515560936,0.003467643901252134
medical_charges,3,6,2,learned,r2,0.9552767149363692,0.008491043996615622
medical_charges,3,6,2,no_scaling,r2,0.9395588515560078,0.0034676439013045382
medical_charges,3,7,1,learned,r2,0.961404051355743,0.0038281696059292766
medical_charges,3,7,1,no_scaling,r2,0.9527557141963406,0.0013166313733474447
medical_charges,3,7,2,learned,r2,0.9585221048852481,0.005086249431853278
medical_charges,3,7,2,no_scaling,r2,0.9527557141961507,0.0013166313731083938
medical_charges,3,8,1,learned,r2,0.9634852070943435,0.00401074989903177
medical_charges,3,8,1,no_scaling,r2,0.9578885911209187,0.0012658181683574091
medical_charges,3,8,2,learned,r2,0.9632645893999694,0.0038687982705727497
medical_charges,3,8,2,no_scaling,r2,0.9578885911181974,0.001265818167923407
medical_charges,3,9,1,learned,r2,0.964201385358859,0.002444783032831416
medical_charges,3,9,1,no_scaling,r2,0.9608574934898042,0.0010097978712955786
medical_charges,3,9,2,learned,r2,0.9657064821186807,0.0030548069987248083
medical_charges,3,9,2,no_scaling,r2,0.9608574934908887,0.0010097978713323069
medical_charges,3,10,1,learned,r2,0.965049841074302,0.0025760768349720052
medical_charges,3,10,1,no_scaling,r2,0.9628293524163647,0.0009700326230472898
medical_charges,3,10,2,learned,r2,0.9661082519021029,0.0015903176725792488
medical_charges,3,10,2,no_scaling,r2,0.9628293524182692,0.000970032623453761
medical_charges,3,13,1,learned,r2,0.9677986445766236,0.0016007972177725953
medical_charges,3,13,1,no_scaling,r2,0.9662501441817964,0.000962694068821799
medical_charges,3,13,2,learned,r2,0.9685398468955697,0.0014896484627098436
medical_charges,3,13,2,no_scaling,r2,0.9662501441802724,0.0009626940678630734
medical_charges,3,14,1,learned,r2,0.9681713613469587,0.001555008803994084
medical_charges,3,14,1,no_scaling,r2,0.9668656681350424,0.0009699947111394299
medical_charges,3,14,2,learned,r2,0.9679297337222232,0.0018987799257914753
medical_charges,3,14,2,no_scaling,r2,0.9668656681023899,0.0009699946982120906
medical_charges,3,19,1,learned,r2,0.9706909339476851,0.0008887000428719509
medical_charges,3,19,1,no_scaling,r2,0.9691259337815088,0.0009110812080796214
medical_charges,3,19,2,learned,r2,0.9703285085903666,0.0010596005631891908
medical_charges,3,19,2,no_scaling,r2,0.9691259337932454,0.0009110812154754371
medical_charges,3,23,1,learned,r2,0.9712235686724515,0.001051682511873668
medical_charges,3,23,1,no_scaling,r2,0.9700849504411228,0.0009011897468340022
medical_charges,3,23,2,learned,r2,0.9712431648618882,0.0008657432695345456
medical_charges,3,23,2,no_scaling,r2,0.9700849504389367,0.0009011897464822524
medical_charges,3,24,1,learned,r2,0.9706421890388297,0.0009513788272744333
medical_charges,3,24,1,no_scaling,r2,0.970252560227666,0.0009001712460539397
medical_charges,3,24,2,learned,r2,0.9709691216680867,0.0008930291436363756
medical_charges,3,24,2,no_scaling,r2,0.9702525602333193,0.0009001712469810367
medical_charges,3,27,1,learned,r2,0.9711175211112393,0.0011615776277350308
medical_charges,3,27,1,no_scaling,r2,0.9707095649766225,0.0009014563883918549
medical_charges,3,27,2,learned,r2,0.9713220654574011,0.0007623431594607172
medical_charges,3,27,2,no_scaling,r2,0.9707095649703316,0.0009014563803700484
medical_charges,3,29,1,learned,r2,0.9718085907761388,0.0008103761892049284
medical_charges,3,29,1,no_scaling,r2,0.9709475073684564,0.0008839667456338929
medical_charges,3,29,2,learned,r2,0.9716521498921233,0.001097749876958355
medical_charges,3,29,2,no_scaling,r2,0.9709475073686805,0.0008839667455988129
medical_charges,3,32,1,learned,r2,0.9713361510376952,0.0006969336777803743
medical_charges,3,32,1,no_scaling,r2,0.9712482805924152,0.0008596216179117725
medical_charges,3,32,2,learned,r2,0.9716199869751936,0.0011372819918721196
medical_charges,3,32,2,no_scaling,r2,0.9712482806083385,0.0008596216316672672
medical_charges,3,34,1,learned,r2,0.9718049132222729,0.0009473995788452313
medical_charges,3,34,1,no_scaling,r2,0.971402133363387,0.0008543341271167417
medical_charges,3,34,2,learned,r2,0.9717125333379849,0.001142709645986293
medical_charges,3,34,2,no_scaling,r2,0.9714021333544391,0.0008543341185470495
